Protein_ID,Source,Num_Pockets,Top_Score,Top_Probability,Center_X,Center_Y,Center_Z,Surf_Atoms,Score_Sim,Size_Sim,TM_Score,Rank_Score
clean_5QOL,pdb,1,2.96,0.096,-39.913,19.366,80.276,24.0,0.09893048131353843,0.3157894736932133,0.15619,0.142641043632029
clean_6MV7,pdb,2,3.38,0.121,1.46,-4.844,17.128,22.0,0.11296791446814947,0.2894736842198754,0.1369,0.14260095131561745
clean_2EFL,pdb,3,2.28,0.057,-13.627,-4.527,32.844,22.0,0.07620320858702534,0.2894736842198754,0.20312,0.1425360101393926
clean_2HXS,pdb,4,2.71,0.081,18.19,28.244,0.007,27.0,0.09057486634055567,0.3552631579032203,0.16147,0.14252928905843318
clean_1LB6,pdb,2,3.77,0.145,10.254,19.19,3.274,15.0,0.1260026738260026,0.19736842106319252,0.1352,0.14251737687151977
clean_7WV3,pdb,12,2.33,0.06,165.148,227.973,209.775,13.0,0.07787433158162183,0.17105263158985462,0.22908,0.14231212947530986
clean_5KHT,pdb,3,4.11,0.166,2.073,-50.298,41.88,22.0,0.13736631018925916,0.2894736842198754,0.08983,0.1421526304598394
clean_2J30,pdb,3,2.5,0.069,28.741,12.777,50.66,22.0,0.0835561497632501,0.2894736842198754,0.18942,0.14212659837463756
Q9H3U7,alphafold,7,2.38,0.051,-19.896,-14.212,6.124,17.0,0.07954545457621831,0.22368421053653054,0.22132,0.1421055119688967
Q01954,alphafold,5,2.84,0.072,-1.302,-9.817,18.434,17.0,0.09491978612650664,0.22368421053653054,0.19787,0.1421003782789544
clean_6MV6,pdb,2,3.75,0.144,13.535,-2.366,19.516,18.0,0.1253342246281639,0.2368421052731995,0.12533,0.14208305545295274
clean_2XR6,pdb,3,3.76,0.144,21.261,1.544,-26.21,17.0,0.1256684492270832,0.22368421053653054,0.12839,0.1420581108990697
clean_2MRJ,pdb,1,3.54,0.131,-6.915,3.73,-2.485,19.0,0.11831550805085844,0.25000000000986844,0.13504,0.14197910161115854
clean_7SKG,pdb,5,2.92,0.094,-5.201,9.914,-5.261,17.0,0.09759358291786124,0.22368421053653054,0.17965,0.14194713763722533
clean_8QFZ,pdb,2,3.76,0.145,-15.546,-16.036,0.005,18.0,0.1256684492270832,0.2368421052731995,0.12406,0.14194190037273657
clean_4U17,pdb,1,3.84,0.149,11.143,-0.257,11.504,22.0,0.1283422460184378,0.2894736842198754,0.10652,0.1419238176256751
clean_2OTK,pdb,5,4.65,0.202,117.427,-7.687,-3.717,28.0,0.15541443853090187,0.3684210526398892,0.03338,0.1418769929701693
clean_2J31,pdb,3,2.54,0.071,27.899,12.234,50.411,20.0,0.08489304815892729,0.2631578947465374,0.19318,0.14186639910643922
clean_2PB7,pdb,1,2.57,0.073,0.622,22.537,57.747,24.0,0.08589572195568529,0.3157894736932133,0.17792,0.1418260917604584
clean_1W24,pdb,2,3.61,0.135,18.188,-3.002,1.629,9.0,0.12065508024329363,0.1184210526431787,0.16338,0.1418251213129766
clean_1CA0,pdb,5,4.81,0.214,16.628,57.68,-3.583,27.0,0.16076203211361084,0.3552631579032203,0.02471,0.1417627222130442
clean_9B9L,pdb,2,2.89,0.092,23.876,14.452,-12.493,30.0,0.09659090912110324,0.3947368421132271,0.13836,0.1417358660355434
clean_7B7N,pdb,10,3.57,0.133,9.4,125.325,72.005,20.0,0.11931818184761633,0.2631578947465374,0.12894,0.141655425844177
clean_5IMK,pdb,2,3.19,0.109,-6.311,14.085,-1.198,30.0,0.1066176470886826,0.3947368421132271,0.12016,0.14156121362905924
clean_1SL5,pdb,3,4.03,0.161,6.153,7.468,3.843,15.0,0.13469251339790467,0.19736842106319252,0.11641,0.1415393447859002
clean_1NYP,pdb,3,4.4,0.185,-3.471,0.732,-3.356,19.0,0.1470588235579191,0.25000000000986844,0.07902,0.14151976471257066
clean_5ZOO,pdb,2,2.36,0.062,55.891,-12.787,-4.17,13.0,0.07887700537837972,0.17105263158985462,0.22502,0.14148866423466142
clean_6KZ7,pdb,4,3.77,0.145,14.132,30.959,-39.17,17.0,0.1260026738260026,0.22368421053653054,0.12594,0.14144495581885358
clean_2RQ9,pdb,3,3.44,0.124,-0.966,-5.774,1.696,20.0,0.11497326206166536,0.2631578947465374,0.13715,0.14137044188698683
clean_4ZGM,pdb,2,3.09,0.104,17.277,41.974,5.429,28.0,0.1032754010994894,0.3684210526398892,0.13145,0.14127718548388682
clean_7D8S,pdb,3,2.6,0.075,0.455,-13.523,2.81,21.0,0.08689839575244329,0.27631578948320645,0.18422,0.1411992580988093
clean_3D05,pdb,2,3.1,0.104,35.647,31.098,107.951,20.0,0.10360962569840881,0.2631578947465374,0.15739,0.1411937146143355
clean_2Z0U,pdb,2,3.82,0.148,12.36,8.991,40.307,20.0,0.1276737968205991,0.2631578947465374,0.11232,0.14117854883877357
clean_6CBI,pdb,15,3.08,0.103,44.002,4.308,219.108,21.0,0.10294117650057011,0.27631578948320645,0.15513,0.14117181424843467
Q9Y6N8,alphafold,3,2.18,0.043,-76.646,14.991,58.262,22.0,0.07286096259783215,0.2894736842198754,0.21188,0.14117156094155398
clean_3UEC,pdb,1,3.25,0.113,-26.611,-9.039,-7.306,17.0,0.10862299468219838,0.22368421053653054,0.15793,0.14116501999009273
clean_2CSW,pdb,4,3.51,0.129,9.505,-6.708,0.493,18.0,0.11731283425410044,0.2368421052731995,0.13823,0.14113877737814
clean_6L1S,pdb,2,3.44,0.124,8.489,-10.891,21.046,16.0,0.11497326206166536,0.21052631579986159,0.14951,0.14105128399231925
clean_2IMS,pdb,4,3.84,0.149,0.994,-7.892,12.006,13.0,0.1283422460184378,0.17105263158985462,0.13383,0.14100571236267304
clean_6BVB,pdb,4,3.27,0.114,48.516,19.717,129.768,24.0,0.10929144388003709,0.3157894736932133,0.13318,0.14090923614532874
clean_1VCB,pdb,17,3.86,0.151,-34.356,55.24,90.918,24.0,0.1290106952162764,0.3157894736932133,0.09548,0.14087308641257662
clean_5IZ9,pdb,3,2.4,0.064,5.271,10.318,13.38,19.0,0.08021390377405702,0.25000000000986844,0.20134,0.14077878075579825
clean_4EB9,pdb,7,3.01,0.099,42.75,1.59,26.068,29.0,0.10060160430813492,0.3815789473765582,0.13178,0.14069021559928283
clean_7LK3,pdb,4,2.92,0.093,-13.424,10.55,4.675,26.0,0.09759358291786124,0.3421052631665513,0.14758,0.14066124290022738
clean_5YWR,pdb,3,3.22,0.111,28.218,6.557,-0.971,22.0,0.10762032088544049,0.2894736842198754,0.14217,0.14063943259907563
clean_7SKD,pdb,1,2.26,0.056,7.799,-3.106,-4.285,23.0,0.07553475938918663,0.30263157895654436,0.19604,0.14058610977349176
clean_3F2K,pdb,6,3.07,0.102,25.875,16.843,15.99,18.0,0.10260695190165081,0.2368421052731995,0.16441,0.1405696009076501
clean_1K9J,pdb,4,3.5,0.128,0.271,30.224,31.919,24.0,0.11697860965518114,0.3157894736932133,0.11797,0.14056266930035755
Q5TAG4,alphafold,2,1.73,0.026,-44.949,-13.902,25.663,26.0,0.05782085564646322,0.3421052631665513,0.21742,0.14054269744594777
clean_6JM5,pdb,4,3.37,0.12,24.954,32.071,17.384,22.0,0.11263368986923017,0.2894736842198754,0.1325,0.14047410639583358
clean_3VNN,pdb,3,3.73,0.142,2.797,16.428,63.44,19.0,0.12466577543032531,0.25000000000986844,0.1197,0.1404131550870519
P18124,alphafold,4,2.7,0.065,-7.324,-3.493,-10.636,25.0,0.09024064174163626,0.32894736842988226,0.17491,0.1404068651913155
clean_1IK9,pdb,1,2.65,0.078,-19.227,36.419,110.42,18.0,0.08856951874703978,0.2368421052731995,0.18899,0.1403941142767279
clean_5ERP,pdb,1,2.72,0.081,-46.717,-38.015,-18.803,23.0,0.09090909093947497,0.30263157895654436,0.169,0.14034497608354946
clean_1OLH,pdb,3,3.99,0.159,10.345,9.933,9.318,30.0,0.13335561500222748,0.3947368421132271,0.06624,0.14034080721176823
clean_4GLM,pdb,3,4.34,0.181,28.253,48.385,-8.971,25.0,0.14505347596440332,0.32894736842988226,0.0603,0.1403254320358689
clean_1L2E,pdb,3,2.75,0.084,-40.51,-56.246,25.175,24.0,0.09191176473623286,0.3157894736932133,0.16273,0.1402533003165679
clean_4UF3,pdb,2,3.56,0.132,83.878,22.49,-1.393,17.0,0.11898395724869704,0.22368421053653054,0.13613,0.14021721250339247
clean_2QXJ,pdb,3,2.87,0.091,-5.211,-7.28,8.662,24.0,0.09592245992326465,0.3157894736932133,0.15524,0.14015943935397426
clean_6H5T,pdb,5,3.88,0.152,33.413,25.995,47.099,33.0,0.129679144414115,0.4342105263232341,0.06298,0.1401488815151464
clean_6GGA,pdb,8,2.91,0.093,136.931,89.355,-38.707,22.0,0.09725935831894184,0.2894736842198754,0.1593,0.1400192400857759
clean_2WFH,pdb,5,3.46,0.125,26.279,0.471,19.267,16.0,0.11564171125950395,0.21052631579986159,0.14567,0.13994897383188692
clean_4QKH,pdb,4,3.46,0.126,-0.633,19.962,24.473,25.0,0.11564171125950395,0.32894736842988226,0.11528,0.139935079094889
clean_8QYW,pdb,2,3.02,0.099,-1.936,33.403,2.396,26.0,0.10093582890705421,0.3421052631665513,0.13953,0.13990969209806597
clean_3D0Y,pdb,8,2.99,0.097,2.162,10.992,-4.984,26.0,0.09993315511029643,0.3421052631665513,0.14153,0.13990915733871442
clean_4HXJ,pdb,2,4.25,0.174,9.725,-21.555,28.003,26.0,0.14204545457412954,0.3421052631665513,0.06259,0.13985561723148104
clean_2OVJ,pdb,3,2.99,0.097,7.703,0.609,23.27,21.0,0.09993315511029643,0.27631578948320645,0.1577,0.13979820997037995
clean_6WUR,pdb,4,3.32,0.117,16.83,1.891,181.199,18.0,0.11096256687463357,0.2368421052731995,0.14688,0.13972872390224667
clean_2YVQ,pdb,2,3.43,0.124,11.905,4.028,30.399,22.0,0.11463903746274606,0.2894736842198754,0.12662,0.13972317591453676
Q9NSC2,alphafold,3,2.22,0.044,-18.037,-22.966,11.389,16.0,0.07419786099350933,0.21052631579986159,0.22656,0.13971620377868804
clean_6M2D,pdb,8,4.04,0.161,24.593,19.277,17.939,24.0,0.13502673799682396,0.3157894736932133,0.08204,0.13970029496868613
clean_7W9U,pdb,2,1.99,0.042,27.392,5.881,38.568,18.0,0.06651069521836528,0.2368421052731995,0.22525,0.13968634957099302
clean_7MWH,pdb,3,3.7,0.14,79.248,17.62,277.81,26.0,0.12366310163356742,0.3421052631665513,0.09685,0.13968314664336862
clean_4P6Q,pdb,4,2.87,0.091,-85.923,-10.23,-40.171,17.0,0.09592245992326465,0.22368421053653054,0.17693,0.139624913038306
clean_4S0O,pdb,3,2.3,0.059,17.088,-7.808,12.742,28.0,0.07687165778486393,0.3684210526398892,0.17421,0.1396004368209617
clean_5QOZ,pdb,1,3.05,0.101,-35.542,16.465,74.04,20.0,0.10193850270381222,0.2631578947465374,0.15642,0.1395714900154162
P56270,alphafold,1,2.19,0.043,-17.264,-16.667,20.099,18.0,0.07319518719675155,0.2368421052731995,0.22069,0.13949924796667026
clean_6GBG,pdb,2,3.28,0.115,-9.367,-40.702,-16.397,30.0,0.10962566847895638,0.3947368421132271,0.10889,0.139454817907114
clean_7O6A,pdb,2,2.24,0.055,-29.236,6.336,-48.69,17.0,0.07486631019134815,0.22368421053653054,0.21384,0.1393776830919227
clean_6SZ5,pdb,3,3.1,0.104,17.204,29.043,30.27,23.0,0.10360962569840881,0.30263157895654436,0.14273,0.1392770830353362
Q03052,alphafold,1,1.73,0.025,-3.32,1.457,-22.756,19.0,0.05782085564646322,0.25000000000986844,0.23788,0.1392161711302795
clean_5ND0,pdb,4,3.43,0.124,31.786,50.187,-0.528,25.0,0.11463903746274606,0.32894736842988226,0.11503,0.13903454433553744
clean_4IQA,pdb,5,2.42,0.065,-7.968,-5.195,93.583,21.0,0.08088235297189572,0.27631578948320645,0.18931,0.13903204954269982
P38398,alphafold,2,1.74,0.026,15.36,0.524,-10.612,21.0,0.05815508024538252,0.27631578948320645,0.22986,0.13900659499739715
clean_7QUV,pdb,3,2.57,0.073,-28.704,8.558,15.416,27.0,0.08589572195568529,0.3552631579032203,0.16089,0.1389614601814591
clean_3RK2,pdb,9,4.27,0.175,9.447,-26.089,1.716,23.0,0.14271390377196813,0.30263157895654436,0.069,0.13890593865004808
clean_3OJV,pdb,4,3.38,0.12,4.014,4.269,13.396,21.0,0.11296791446814947,0.27631578948320645,0.13158,0.13885716184195054
clean_2GHT,pdb,2,2.82,0.087,29.917,-3.389,-0.607,23.0,0.09425133692866805,0.30263157895654436,0.15903,0.13882542528138805
clean_8HC0,pdb,3,2.3,0.058,-24.483,21.096,2.939,22.0,0.07687165778486393,0.2894736842198754,0.19272,0.13880969997896034
Q6UXI9,alphafold,4,2.36,0.05,-2.944,19.695,0.446,18.0,0.07887700537837972,0.2368421052731995,0.21083,0.1387916116029959
clean_4B95,pdb,15,3.95,0.157,36.657,30.835,20.186,20.0,0.13201871660655018,0.2631578947465374,0.09731,0.13874353279596377
clean_1E50,pdb,6,3.53,0.13,29.447,-8.518,33.487,28.0,0.11798128345193915,0.3684210526398892,0.09803,0.13865036195437674
clean_6B8Q,pdb,20,3.7,0.14,21.76,7.995,33.565,21.0,0.12366310163356742,0.27631578948320645,0.11057,0.13859219927503413
clean_1W6Q,pdb,5,3.79,0.146,7.463,22.81,77.788,18.0,0.1266711230238412,0.2368421052731995,0.11429,0.13853443513208819
clean_3UL7,pdb,2,2.95,0.095,-10.069,-8.319,-30.799,16.0,0.09859625671461913,0.21052631579986159,0.17294,0.13844788292291
Q969P0,alphafold,5,2.75,0.067,-39.772,-24.367,38.67,14.0,0.09191176473623286,0.18421052632652357,0.2038,0.13842340557989896
clean_8HLM,pdb,2,2.82,0.088,-9.708,24.232,-7.978,22.0,0.09425133692866805,0.2894736842198754,0.16028,0.13830963580772115
clean_2PRU,pdb,5,3.18,0.108,279.052,-4.579,1.019,27.0,0.10628342248976319,0.3552631579032203,0.12273,0.13827500028827466
clean_3PD1,pdb,3,2.49,0.069,28.902,12.509,50.346,26.0,0.08322192516433091,0.3421052631665513,0.16652,0.1381629113495213
clean_2ZOT,pdb,5,2.77,0.085,21.725,4.266,16.237,31.0,0.09258021393407145,0.4078947368498962,0.13321,0.1380895164718039
clean_5CEM,pdb,2,2.7,0.08,40.968,42.169,2.451,18.0,0.09024064174163626,0.2368421052731995,0.18088,0.13808433887564722
clean_6MVL,pdb,4,3.21,0.111,-29.429,5.481,26.273,24.0,0.1072860962865212,0.3157894736932133,0.12913,0.13798816662662555
clean_5OHK,pdb,5,2.41,0.064,13.162,-43.996,-25.245,14.0,0.08054812837297631,0.18421052632652357,0.21058,0.13796267830724762
clean_1QAG,pdb,9,2.94,0.095,24.906,10.09,87.91,13.0,0.09826203211569984,0.17105263158985462,0.18174,0.13795366958212543
clean_7Z3X,pdb,5,2.82,0.088,-6.359,-16.124,18.843,20.0,0.09425133692866805,0.2631578947465374,0.16588,0.13791805686038736
clean_3EQT,pdb,3,3.38,0.121,3.117,0.96,12.129,23.0,0.11296791446814947,0.30263157895654436,0.12187,0.13790474078928433
clean_5GTU,pdb,4,3.26,0.113,31.879,-8.595,-8.374,13.0,0.10895721928111768,0.17105263158985462,0.16252,0.137804707015209
O95201,alphafold,1,2.51,0.057,-34.505,9.602,26.507,13.0,0.0838903743621694,0.17105263158985462,0.21705,0.13780333803141936
clean_1ZBJ,pdb,2,4.1,0.165,0.802,5.856,1.407,28.0,0.13703208559033986,0.3684210526398892,0.06009,0.1377845223820569
clean_3LRR,pdb,4,3.71,0.141,-22.166,-25.987,-33.915,18.0,0.12399732623248672,0.2368421052731995,0.11726,0.1376876757738173
clean_2IT5,pdb,2,3.87,0.151,19.188,20.479,8.264,14.0,0.1293449198151957,0.18421052632652357,0.1202,0.13767003659569152
clean_5TUU,pdb,1,2.58,0.074,-16.186,-5.983,-10.84,24.0,0.08622994655460459,0.3157894736932133,0.16659,0.13766093668024226
clean_4CDO,pdb,3,2.76,0.084,-18.106,1.748,-17.953,25.0,0.09224598933515216,0.32894736842988226,0.15268,0.13761593471001868
clean_6BVZ,pdb,3,2.71,0.081,-5.247,-6.662,-11.638,17.0,0.09057486634055567,0.22368421053653054,0.18207,0.1376113943217642
clean_2APH,pdb,2,3.55,0.131,23.878,55.529,50.22,17.0,0.11864973264977774,0.22368421053653054,0.13053,0.13761036758360862
clean_2GJS,pdb,4,3.41,0.122,41.411,34.569,25.256,14.0,0.11397058826490736,0.18421052632652357,0.14943,0.13758717028563386
clean_2C9W,pdb,1,2.58,0.074,-1.876,32.615,10.155,25.0,0.08622994655460459,0.32894736842988226,0.16299,0.13753672615390916
Q86SJ6,alphafold,3,2.1,0.04,-7.343,-5.979,-16.307,20.0,0.07018716580647777,0.2631578947465374,0.21295,0.1375332226359493
clean_3MQ7,pdb,11,3.34,0.118,19.765,-0.387,194.414,25.0,0.11163101607247217,0.32894736842988226,0.11712,0.13746894005748267
clean_3RAY,pdb,2,2.97,0.096,27.102,31.449,-0.495,29.0,0.09926470591245773,0.3815789473765582,0.12652,0.13741883592014736
clean_2XWC,pdb,3,2.78,0.085,24.889,-30.681,4.235,27.0,0.09291443853299086,0.3552631579032203,0.14439,0.1373652034969202
clean_4WXU,pdb,5,2.56,0.072,22.174,22.652,28.325,22.0,0.08556149735676599,0.2894736842198754,0.17425,0.13735966789334075
clean_2GHQ,pdb,2,2.89,0.092,29.938,-3.325,-0.287,22.0,0.09659090912110324,0.2894736842198754,0.15365,0.13732555024620818
clean_7LFB,pdb,5,2.39,0.064,-2.688,-7.548,49.777,29.0,0.07987967917513772,0.3815789473765582,0.15988,0.13728583057268334
clean_5VLH,pdb,4,2.33,0.06,36.298,-24.933,7.604,17.0,0.07787433158162183,0.22368421053653054,0.20335,0.1372832873699774
clean_7X9G,pdb,4,3.25,0.113,-16.943,-7.04,-28.57,26.0,0.10862299468219838,0.3421052631665513,0.1186,0.1372751252530948
clean_3E0P,pdb,6,2.56,0.072,16.953,23.294,-9.761,19.0,0.08556149735676599,0.25000000000986844,0.18378,0.13722429947234005
clean_2K43,pdb,4,3.35,0.119,14.013,-2.127,1.916,21.0,0.11196524067139157,0.27631578948320645,0.12874,0.13722062708259897
Q9UBS9,alphafold,3,2.64,0.063,9.325,-2.546,-12.73,13.0,0.08823529414812048,0.17105263158985462,0.20884,0.13718832198860956
clean_2XR5,pdb,2,3.45,0.125,-4.734,23.926,2.648,20.0,0.11530748666058466,0.2631578947465374,0.12574,0.13717328680677066
clean_7JO7,pdb,4,3.35,0.119,16.54,-6.927,15.448,29.0,0.11196524067139157,0.3815789473765582,0.10216,0.13711494287193413
clean_6MIF,pdb,2,3.38,0.121,-5.001,3.65,23.629,27.0,0.11296791446814947,0.3552631579032203,0.10662,0.13706789868395192
clean_2GRO,pdb,4,2.67,0.079,-2.216,5.705,9.851,28.0,0.08923796794487848,0.3684210526398892,0.14666,0.13705369885296462
clean_7GAS,pdb,4,2.84,0.089,18.268,-21.252,0.323,21.0,0.09491978612650664,0.27631578948320645,0.1593,0.13703553617362196
clean_8FUB,pdb,5,2.56,0.073,22.555,16.276,28.14,18.0,0.08556149735676599,0.2368421052731995,0.18552,0.13690450999867315
clean_6GVK,pdb,1,2.53,0.071,3.799,16.538,31.866,26.0,0.0845588235600081,0.3421052631665513,0.16117,0.13689029102865677
clean_1B68,pdb,1,2.05,0.045,-2.945,13.673,29.534,13.0,0.06851604281188117,0.17105263158985462,0.23145,0.1368884717213617
Q15916,alphafold,1,2.22,0.044,-12.849,-9.553,1.924,20.0,0.07419786099350933,0.2631578947465374,0.20616,0.13681936167335562
clean_5C9V,pdb,5,2.31,0.059,-15.785,34.744,40.562,17.0,0.07720588238378323,0.22368421053653054,0.20316,0.13677359753040969
clean_2YGG,pdb,2,3.98,0.158,45.23,15.199,-8.709,14.0,0.13302139040330807,0.18421052632652357,0.11079,0.13674133071331396
clean_3P8W,pdb,3,2.56,0.073,-7.448,2.506,-7.722,17.0,0.08556149735676599,0.22368421053653054,0.18838,0.13673272052500626
clean_6U3R,pdb,3,3.0,0.098,147.492,9.271,-8.795,19.0,0.10026737970921562,0.25000000000986844,0.15568,0.13672547594282997
O75074,alphafold,3,2.5,0.056,-15.728,16.484,18.066,16.0,0.0835561497632501,0.21052631579986159,0.20521,0.1366478615326362
clean_5Z8H,pdb,7,2.38,0.063,8.542,6.709,95.715,18.0,0.07954545457621831,0.2368421052731995,0.19528,0.1366053014425636
clean_2G30,pdb,2,2.16,0.051,12.303,4.786,20.882,25.0,0.07219251339999355,0.32894736842988226,0.18482,0.13656123952298693
clean_4AOH,pdb,1,3.45,0.125,17.405,-5.178,-5.319,18.0,0.11530748666058466,0.2368421052731995,0.13071,0.13652970785943688
clean_2EW9,pdb,7,3.16,0.107,-4.351,-2.875,-3.372,22.0,0.1056149732919246,0.2894736842198754,0.13575,0.13647036308037247
clean_6BWB,pdb,3,2.0,0.043,-1.262,18.032,-18.634,24.0,0.06684491981728458,0.3157894736932133,0.19652,0.13645593133277825
clean_2W2O,pdb,4,2.32,0.059,-3.565,3.873,32.428,19.0,0.07754010698270253,0.25000000000986844,0.19551,0.13641202139752734
clean_7M5B,pdb,5,2.67,0.079,32.167,51.079,87.154,24.0,0.08923796794487848,0.3157894736932133,0.1581,0.13636654095829703
clean_7Q8A,pdb,4,2.9,0.092,6.703,-16.282,-18.75,19.0,0.09692513372002254,0.25000000000986844,0.16082,0.13631302674499135
clean_2KC3,pdb,2,1.95,0.041,-3.762,24.675,21.322,16.0,0.06517379682268798,0.21052631579986159,0.22478,0.13629939094452376
clean_3P90,pdb,2,2.32,0.059,-17.794,13.246,-17.003,20.0,0.07754010698270253,0.2631578947465374,0.19186,0.13626781087119424
clean_3MUD,pdb,5,2.74,0.083,-19.082,-13.783,-24.714,16.0,0.09157754013731367,0.21052631579986159,0.17994,0.1362441396074489
clean_2N1T,pdb,4,2.75,0.084,15.185,30.256,-0.761,39.0,0.09191176473623286,0.513157894743248,0.1033,0.13621814242157138
clean_2BBA,pdb,3,3.47,0.126,36.654,12.526,57.631,11.0,0.11597593585842325,0.1447368421165166,0.15182,0.1361968713833363
clean_6KCS,pdb,1,3.1,0.104,9.328,17.654,-19.696,25.0,0.10360962569840881,0.32894736842988226,0.12845,0.13619666198267
clean_3CZU,pdb,2,2.78,0.085,-36.138,-11.203,18.502,20.0,0.09291443853299086,0.2631578947465374,0.16408,0.13603067718125195
clean_7CYM,pdb,3,2.06,0.046,-19.613,-10.34,-9.983,27.0,0.06885026741080047,0.3552631579032203,0.1823,0.13601636927248212
clean_2BIQ,pdb,2,2.81,0.087,105.189,-73.278,-274.239,23.0,0.09391711232974875,0.30263157895654436,0.15183,0.13587858036160416
clean_7ZET,pdb,1,0.92,0.004,35.397,17.055,41.445,12.0,0.030748663133999155,0.15789473685318567,0.28179,0.1358552063121184
clean_4ZII,pdb,2,2.86,0.09,30.122,4.674,8.922,15.0,0.09558823532434524,0.19736842106319252,0.17495,0.13583448917118832
clean_7AA9,pdb,5,2.58,0.074,-18.399,92.285,-29.021,26.0,0.08622994655460459,0.3421052631665513,0.15499,0.13565251562757605
clean_2BIP,pdb,2,2.84,0.089,105.069,-72.803,-274.912,22.0,0.09491978612650664,0.2894736842198754,0.15227,0.13553932564728888
clean_1AWZ,pdb,4,3.49,0.127,-5.817,3.235,9.288,15.0,0.11664438505626196,0.19736842106319252,0.13593,0.13553771911757165
clean_1SC1,pdb,2,2.95,0.095,12.03,45.505,22.886,20.0,0.09859625671461913,0.2631578947465374,0.15238,0.13548704081757756
P26373,alphafold,1,2.61,0.061,6.334,12.11,-13.604,27.0,0.08723262035136248,0.3552631579032203,0.16012,0.13532083986059454
clean_1Z6W,pdb,2,3.91,0.154,-1.135,-3.499,-4.319,23.0,0.13068181821087288,0.30263157895654436,0.08178,0.13531152153782902
clean_6AKL,pdb,1,3.71,0.141,46.333,15.605,14.053,25.0,0.12399732623248672,0.32894736842988226,0.08824,0.13529020208948556
clean_3OBQ,pdb,3,3.13,0.106,2.275,7.593,-12.333,21.0,0.1046122994951667,0.27631578948320645,0.13726,0.135258038847354
clean_1KLT,pdb,2,2.87,0.091,10.582,33.861,15.379,16.0,0.09592245992326465,0.21052631579986159,0.16929,0.1352531235646391
clean_5MS6,pdb,5,3.05,0.101,14.438,-3.638,-9.534,14.0,0.10193850270381222,0.18421052632652357,0.16528,0.1352207531734148
clean_3FJE,pdb,4,3.34,0.118,23.173,20.854,49.0,19.0,0.11163101607247217,0.25000000000986844,0.13118,0.13519820321548126
clean_8B8O,pdb,1,3.92,0.155,25.269,-26.236,0.722,20.0,0.1310160428097923,0.2631578947465374,0.09039,0.1351749980366122
clean_5K31,pdb,15,2.72,0.081,32.667,48.517,67.338,18.0,0.09090909093947497,0.2368421052731995,0.17234,0.13510202871521493
clean_6GBI,pdb,2,3.24,0.112,22.994,53.457,18.677,25.0,0.1082887700832792,0.32894736842988226,0.11723,0.1350444908596441
clean_5KW6,pdb,6,2.55,0.072,-0.056,5.873,-17.455,23.0,0.0852272727578467,0.30263157895654436,0.16524,0.13500461244722378
clean_7VY4,pdb,2,2.63,0.077,-8.085,11.556,-7.028,22.0,0.08790106954920118,0.2894736842198754,0.16342,0.1349955823318278
clean_7MYH,pdb,3,2.51,0.07,-1.553,11.348,20.363,21.0,0.0838903743621694,0.27631578948320645,0.17372,0.13489765382075453
clean_2H51,pdb,2,3.48,0.127,49.814,43.658,39.553,17.0,0.11631016045734255,0.22368421053653054,0.12773,0.1348224531451216
Q2QGD7,alphafold,4,2.27,0.047,5.418,1.09,-22.533,16.0,0.07586898398810593,0.21052631579986159,0.21103,0.13473842837760736
clean_2AW2,pdb,5,3.5,0.128,-21.548,3.161,11.316,21.0,0.11697860965518114,0.27631578948320645,0.11319,0.1347033008793569
clean_3D09,pdb,2,2.63,0.077,-2.318,-14.835,1.533,24.0,0.08790106954920118,0.3157894736932133,0.15604,0.13467516127916157
clean_4MZ3,pdb,8,3.63,0.136,30.974,-1.098,74.993,17.0,0.12132352944113223,0.22368421053653054,0.11804,0.13464912694187953
clean_6I5J,pdb,4,2.76,0.084,65.449,19.272,45.29,23.0,0.09224598933515216,0.30263157895654436,0.15153,0.13452435576268487
clean_6I42,pdb,1,3.43,0.124,13.521,12.697,52.99,8.0,0.11463903746274606,0.10526315790650975,0.15959,0.1344901232832002
Q9Y336,alphafold,2,2.51,0.057,20.776,-6.277,-39.345,24.0,0.0838903743621694,0.3157894736932133,0.17257,0.13448502224175524
clean_7HG7,pdb,4,3.68,0.139,17.352,-16.244,-24.85,20.0,0.12299465243572882,0.2631578947465374,0.10431,0.1343387199617995
clean_5QOY,pdb,3,2.78,0.085,-33.603,18.0,78.662,21.0,0.09291443853299086,0.27631578948320645,0.15642,0.13428246665491883
clean_4X09,pdb,2,3.21,0.111,-0.362,-4.246,-17.067,19.0,0.1072860962865212,0.25000000000986844,0.13602,0.13416521925829109
clean_1AXC,pdb,10,2.92,0.094,87.614,-7.744,23.038,17.0,0.09759358291786124,0.22368421053653054,0.16019,0.13416313763722532
clean_6NE4,pdb,3,2.8,0.086,-98.083,-334.399,171.864,21.0,0.09358288773082946,0.27631578948320645,0.15494,0.13412415649448653
clean_6DC8,pdb,7,2.67,0.079,-11.719,57.19,25.486,25.0,0.08923796794487848,0.32894736842988226,0.1491,0.13408233043196394
clean_5MW5,pdb,2,2.37,0.063,-21.124,15.77,23.459,25.0,0.07921122997729912,0.32894736842988226,0.16609,0.13407298283844804
clean_1ZJD,pdb,4,2.47,0.068,43.112,33.204,32.348,21.0,0.0825534759664922,0.27631578948320645,0.17374,0.1340382741416191
